match_id,round_id,name,slug,cup_round_type
12145482,6,Round of 32,round-of-32,16
12145483,6,Round of 32,round-of-32,16
12145484,6,Round of 32,round-of-32,16
12145485,6,Round of 32,round-of-32,16
12145486,6,Round of 32,round-of-32,16
12145487,6,Round of 32,round-of-32,16
12145488,6,Round of 32,round-of-32,16
12145489,6,Round of 32,round-of-32,16
12145490,6,Round of 32,round-of-32,16
12145491,6,Round of 32,round-of-32,16
12145492,6,Round of 32,round-of-32,16
12145493,6,Round of 32,round-of-32,16
12145494,6,Round of 32,round-of-32,16
12145495,6,Round of 32,round-of-32,16
12145496,6,Round of 32,round-of-32,16
12145497,6,Round of 32,round-of-32,16
12145498,6,Round of 32,round-of-32,16
12145499,6,Round of 32,round-of-32,16
12145500,6,Round of 32,round-of-32,16
12145501,6,Round of 32,round-of-32,16
12147942,6,Round of 32,round-of-32,16
12147948,6,Round of 32,round-of-32,16
12147949,6,Round of 32,round-of-32,16
12147950,6,Round of 32,round-of-32,16
12147951,6,Round of 32,round-of-32,16
12147952,6,Round of 32,round-of-32,16
12147953,6,Round of 32,round-of-32,16
12147954,6,Round of 32,round-of-32,16
12147955,6,Round of 32,round-of-32,16
12147956,6,Round of 32,round-of-32,16
12147957,6,Round of 32,round-of-32,16
12147958,6,Round of 32,round-of-32,16
12148136,32,Round of 64,round-of-64,
12148138,32,Round of 64,round-of-64,
12148140,32,Round of 64,round-of-64,
12148143,32,Round of 64,round-of-64,
12148144,32,Round of 64,round-of-64,
12148145,32,Round of 64,round-of-64,
12148150,32,Round of 64,round-of-64,
12148152,32,Round of 64,round-of-64,
12148154,32,Round of 64,round-of-64,
12148155,32,Round of 64,round-of-64,
12148591,6,Round of 32,round-of-32,16
12148595,6,Round of 32,round-of-32,16
12148597,6,Round of 32,round-of-32,16
12148601,6,Round of 32,round-of-32,16
12148602,6,Round of 32,round-of-32,16
12148603,6,Round of 32,round-of-32,16
12148628,1,Qualification round 1,qualification-round-1,
12148629,1,Qualification round 1,qualification-round-1,
12148630,1,Qualification round 1,qualification-round-1,
12148631,1,Qualification round 1,qualification-round-1,
12148632,1,Qualification round 1,qualification-round-1,
12148633,1,Qualification round 1,qualification-round-1,
12148634,1,Qualification round 1,qualification-round-1,
12148635,1,Qualification round 1,qualification-round-1,
12148636,1,Qualification round 1,qualification-round-1,
12148637,1,Qualification round 1,qualification-round-1,
12148638,1,Qualification round 1,qualification-round-1,
12148639,1,Qualification round 1,qualification-round-1,
12148923,6,Round of 32,round-of-32,16
12148924,6,Round of 32,round-of-32,16
12148925,6,Round of 32,round-of-32,16
12148928,6,Round of 32,round-of-32,16
12148929,6,Round of 32,round-of-32,16
12148931,6,Round of 32,round-of-32,16
12148957,6,Round of 32,round-of-32,16
12148959,6,Round of 32,round-of-32,16
12148964,6,Round of 32,round-of-32,16
12148969,6,Round of 32,round-of-32,16
12148971,6,Round of 32,round-of-32,16
12148977,6,Round of 32,round-of-32,16
12148978,6,Round of 32,round-of-32,16
12148983,6,Round of 32,round-of-32,16
12149481,6,Round of 32,round-of-32,16
12149483,6,Round of 32,round-of-32,16
12149484,6,Round of 32,round-of-32,16
12149486,6,Round of 32,round-of-32,16
12149668,6,Round of 32,round-of-32,16
12149672,6,Round of 32,round-of-32,16
12149674,6,Round of 32,round-of-32,16
12149680,6,Round of 32,round-of-32,16
12149721,6,Round of 32,round-of-32,16
12149722,6,Round of 32,round-of-32,16
12149724,6,Round of 32,round-of-32,16
12150015,6,Round of 32,round-of-32,16
12150016,6,Round of 32,round-of-32,16
12150026,6,Round of 32,round-of-32,16
12150298,6,Round of 32,round-of-32,16
12150299,6,Round of 32,round-of-32,16
12150300,6,Round of 32,round-of-32,16
12150307,6,Round of 32,round-of-32,16
12150537,6,Round of 32,round-of-32,16
12150539,6,Round of 32,round-of-32,16
12150540,6,Round of 32,round-of-32,16
12150544,6,Round of 32,round-of-32,16
12150545,6,Round of 32,round-of-32,16
12150546,6,Round of 32,round-of-32,16
12150549,6,Round of 32,round-of-32,16
12150625,6,Round of 32,round-of-32,16
12150627,6,Round of 32,round-of-32,16
12150628,6,Round of 32,round-of-32,16
12150630,6,Round of 32,round-of-32,16
12150632,6,Round of 32,round-of-32,16
12150676,6,Round of 32,round-of-32,16
12150679,6,Round of 32,round-of-32,16
12150680,6,Round of 32,round-of-32,16
12150681,6,Round of 32,round-of-32,16
12150685,6,Round of 32,round-of-32,16
12150686,6,Round of 32,round-of-32,16
12150699,6,Round of 32,round-of-32,16
12150701,6,Round of 32,round-of-32,16
12150705,6,Round of 32,round-of-32,16
12150708,6,Round of 32,round-of-32,16
12150729,6,Round of 32,round-of-32,16
12150730,6,Round of 32,round-of-32,16
12150731,6,Round of 32,round-of-32,16
12150732,6,Round of 32,round-of-32,16
12150733,6,Round of 32,round-of-32,16
12150756,6,Round of 32,round-of-32,16
12150760,6,Round of 32,round-of-32,16
12150762,6,Round of 32,round-of-32,16
12150764,6,Round of 32,round-of-32,16
12150771,6,Round of 32,round-of-32,16
12150772,6,Round of 32,round-of-32,16
12150776,6,Round of 32,round-of-32,16
12150782,6,Round of 32,round-of-32,16
12150915,6,Round of 32,round-of-32,16
12150918,6,Round of 32,round-of-32,16
12150922,6,Round of 32,round-of-32,16
12150924,6,Round of 32,round-of-32,16
12151061,6,Round of 32,round-of-32,16
12151062,6,Round of 32,round-of-32,16
12151065,6,Round of 32,round-of-32,16
12151066,6,Round of 32,round-of-32,16
12151072,6,Round of 32,round-of-32,16
12151073,6,Round of 32,round-of-32,16
12151076,6,Round of 32,round-of-32,16
12151077,6,Round of 32,round-of-32,16
12151078,6,Round of 32,round-of-32,16
12151093,6,Round of 32,round-of-32,16
12151094,6,Round of 32,round-of-32,16
12151114,6,Round of 32,round-of-32,16
12151164,6,Round of 32,round-of-32,16
12151165,6,Round of 32,round-of-32,16
12151166,6,Round of 32,round-of-32,16
12151168,6,Round of 32,round-of-32,16
12151169,6,Round of 32,round-of-32,16
12151172,6,Round of 32,round-of-32,16
12151173,6,Round of 32,round-of-32,16
12151261,6,Round of 32,round-of-32,16
12151263,6,Round of 32,round-of-32,16
12151264,6,Round of 32,round-of-32,16
12151266,6,Round of 32,round-of-32,16
12151267,6,Round of 32,round-of-32,16
12151291,6,Round of 32,round-of-32,16
12151293,6,Round of 32,round-of-32,16
12151294,6,Round of 32,round-of-32,16
12151299,6,Round of 32,round-of-32,16
12151301,6,Round of 32,round-of-32,16
12151302,6,Round of 32,round-of-32,16
12151303,6,Round of 32,round-of-32,16
12151307,6,Round of 32,round-of-32,16
12151311,6,Round of 32,round-of-32,16
12151312,6,Round of 32,round-of-32,16
12151330,6,Round of 32,round-of-32,16
12151362,6,Round of 32,round-of-32,16
12151363,6,Round of 32,round-of-32,16
12151364,6,Round of 32,round-of-32,16
12151365,6,Round of 32,round-of-32,16
12151426,6,Round of 32,round-of-32,16
12151477,6,Round of 32,round-of-32,16
12151483,6,Round of 32,round-of-32,16
12151524,6,Round of 32,round-of-32,16
12151525,6,Round of 32,round-of-32,16
12151526,6,Round of 32,round-of-32,16
12151527,6,Round of 32,round-of-32,16
12151528,6,Round of 32,round-of-32,16
12151530,6,Round of 32,round-of-32,16
12151531,6,Round of 32,round-of-32,16
12151532,6,Round of 32,round-of-32,16
12151606,6,Round of 32,round-of-32,16
12151618,6,Round of 32,round-of-32,16
12151619,6,Round of 32,round-of-32,16
12151690,6,Round of 32,round-of-32,16
12151705,32,Round of 64,round-of-64,
12151706,32,Round of 64,round-of-64,
12151721,32,Round of 64,round-of-64,
12151723,32,Round of 64,round-of-64,
12151726,32,Round of 64,round-of-64,
12151729,6,Round of 32,round-of-32,16
12151730,6,Round of 32,round-of-32,16
12151731,6,Round of 32,round-of-32,16
12151734,6,Round of 32,round-of-32,16
12151736,6,Round of 32,round-of-32,16
12151738,32,Round of 64,round-of-64,
12151938,6,Round of 32,round-of-32,16
12151939,6,Round of 32,round-of-32,16
12152176,6,Round of 32,round-of-32,16
12152179,6,Round of 32,round-of-32,16
12152182,6,Round of 32,round-of-32,16
12152185,6,Round of 32,round-of-32,16
12152263,6,Round of 32,round-of-32,16
12152265,6,Round of 32,round-of-32,16
12152268,6,Round of 32,round-of-32,16
12152271,6,Round of 32,round-of-32,16
12152272,6,Round of 32,round-of-32,16
12152274,6,Round of 32,round-of-32,16
12152275,6,Round of 32,round-of-32,16
12152276,6,Round of 32,round-of-32,16
12152282,6,Round of 32,round-of-32,16
12152295,6,Round of 32,round-of-32,16
12152299,6,Round of 32,round-of-32,16
12152301,6,Round of 32,round-of-32,16
12152302,6,Round of 32,round-of-32,16
12152304,6,Round of 32,round-of-32,16
12152306,6,Round of 32,round-of-32,16
12152308,6,Round of 32,round-of-32,16
12152309,6,Round of 32,round-of-32,16
12152315,6,Round of 32,round-of-32,16
12152326,6,Round of 32,round-of-32,16
12152327,6,Round of 32,round-of-32,16
12152328,6,Round of 32,round-of-32,16
12152330,6,Round of 32,round-of-32,16
12152331,6,Round of 32,round-of-32,16
12152333,6,Round of 32,round-of-32,16
12152335,6,Round of 32,round-of-32,16
12152336,6,Round of 32,round-of-32,16
12152337,6,Round of 32,round-of-32,16
12152338,6,Round of 32,round-of-32,16
12152339,6,Round of 32,round-of-32,16
12152340,6,Round of 32,round-of-32,16
12152343,6,Round of 32,round-of-32,16
12152344,6,Round of 32,round-of-32,16
12152346,6,Round of 32,round-of-32,16
12152347,6,Round of 32,round-of-32,16
12152348,6,Round of 32,round-of-32,16
12152350,6,Round of 32,round-of-32,16
12152351,6,Round of 32,round-of-32,16
12152352,6,Round of 32,round-of-32,16
12152353,6,Round of 32,round-of-32,16
12152355,6,Round of 32,round-of-32,16
12152357,6,Round of 32,round-of-32,16
12152398,6,Round of 32,round-of-32,16
12152399,6,Round of 32,round-of-32,16
12152400,6,Round of 32,round-of-32,16
12152401,6,Round of 32,round-of-32,16
12152403,6,Round of 32,round-of-32,16
12152404,6,Round of 32,round-of-32,16
12152410,6,Round of 32,round-of-32,16
12152411,6,Round of 32,round-of-32,16
12152413,6,Round of 32,round-of-32,16
12152414,6,Round of 32,round-of-32,16
12152415,6,Round of 32,round-of-32,16
12152416,6,Round of 32,round-of-32,16
12152417,6,Round of 32,round-of-32,16
12152418,6,Round of 32,round-of-32,16
12152419,6,Round of 32,round-of-32,16
12152420,6,Round of 32,round-of-32,16
12152421,6,Round of 32,round-of-32,16
12152446,6,Round of 32,round-of-32,16
12152447,6,Round of 32,round-of-32,16
12152448,6,Round of 32,round-of-32,16
12152449,6,Round of 32,round-of-32,16
12152450,6,Round of 32,round-of-32,16
12152451,6,Round of 32,round-of-32,16
12152452,6,Round of 32,round-of-32,16
12152453,6,Round of 32,round-of-32,16
12152454,6,Round of 32,round-of-32,16
12152455,6,Round of 32,round-of-32,16
12152456,6,Round of 32,round-of-32,16
12152457,6,Round of 32,round-of-32,16
12152459,6,Round of 32,round-of-32,16
12152460,6,Round of 32,round-of-32,16
12152461,6,Round of 32,round-of-32,16
12152462,6,Round of 32,round-of-32,16
12152463,6,Round of 32,round-of-32,16
12152464,6,Round of 32,round-of-32,16
12152494,6,Round of 32,round-of-32,16
12152495,6,Round of 32,round-of-32,16
12152496,6,Round of 32,round-of-32,16
12152497,6,Round of 32,round-of-32,16
12152498,6,Round of 32,round-of-32,16
12152499,6,Round of 32,round-of-32,16
12152500,6,Round of 32,round-of-32,16
12152501,6,Round of 32,round-of-32,16
12152507,6,Round of 32,round-of-32,16
12152512,6,Round of 32,round-of-32,16
12152513,6,Round of 32,round-of-32,16
12152515,6,Round of 32,round-of-32,16
12152516,6,Round of 32,round-of-32,16
12152517,6,Round of 32,round-of-32,16
12152518,6,Round of 32,round-of-32,16
12152519,6,Round of 32,round-of-32,16
12152520,6,Round of 32,round-of-32,16
12152521,6,Round of 32,round-of-32,16
12152522,6,Round of 32,round-of-32,16
12152525,6,Round of 32,round-of-32,16
12152529,6,Round of 32,round-of-32,16
12152530,6,Round of 32,round-of-32,16
12152531,6,Round of 32,round-of-32,16
12152532,6,Round of 32,round-of-32,16
12152533,6,Round of 32,round-of-32,16
12152535,6,Round of 32,round-of-32,16
12152536,6,Round of 32,round-of-32,16
12152538,6,Round of 32,round-of-32,16
12152539,6,Round of 32,round-of-32,16
12152540,6,Round of 32,round-of-32,16
12152542,6,Round of 32,round-of-32,16
12152543,6,Round of 32,round-of-32,16
12152545,6,Round of 32,round-of-32,16
12152546,6,Round of 32,round-of-32,16
12152548,6,Round of 32,round-of-32,16
12152550,6,Round of 32,round-of-32,16
12152552,6,Round of 32,round-of-32,16
12152553,6,Round of 32,round-of-32,16
12152554,6,Round of 32,round-of-32,16
12152555,6,Round of 32,round-of-32,16
12152557,6,Round of 32,round-of-32,16
12152560,6,Round of 32,round-of-32,16
12152563,6,Round of 32,round-of-32,16
12152564,6,Round of 32,round-of-32,16
12152565,6,Round of 32,round-of-32,16
12152566,6,Round of 32,round-of-32,16
12152567,6,Round of 32,round-of-32,16
12152569,6,Round of 32,round-of-32,16
12152570,6,Round of 32,round-of-32,16
12152571,6,Round of 32,round-of-32,16
12152572,6,Round of 32,round-of-32,16
12152573,6,Round of 32,round-of-32,16
12152574,6,Round of 32,round-of-32,16
12152575,6,Round of 32,round-of-32,16
12152576,6,Round of 32,round-of-32,16
12152578,6,Round of 32,round-of-32,16
12152579,6,Round of 32,round-of-32,16
12152583,6,Round of 32,round-of-32,16
12152585,6,Round of 32,round-of-32,16
12152587,6,Round of 32,round-of-32,16
12152588,6,Round of 32,round-of-32,16
12152590,6,Round of 32,round-of-32,16
12152591,6,Round of 32,round-of-32,16
12152593,6,Round of 32,round-of-32,16
12152594,6,Round of 32,round-of-32,16
12152596,6,Round of 32,round-of-32,16
12152597,6,Round of 32,round-of-32,16
12152599,6,Round of 32,round-of-32,16
12152600,6,Round of 32,round-of-32,16
12152601,6,Round of 32,round-of-32,16
12152602,6,Round of 32,round-of-32,16
12152603,6,Round of 32,round-of-32,16
12152604,6,Round of 32,round-of-32,16
12152606,6,Round of 32,round-of-32,16
12152607,6,Round of 32,round-of-32,16
12152608,6,Round of 32,round-of-32,16
12152610,6,Round of 32,round-of-32,16
12152615,6,Round of 32,round-of-32,16
12152616,6,Round of 32,round-of-32,16
12152619,6,Round of 32,round-of-32,16
12152620,6,Round of 32,round-of-32,16
12152621,6,Round of 32,round-of-32,16
12152630,6,Round of 32,round-of-32,16
12152633,6,Round of 32,round-of-32,16
12152635,6,Round of 32,round-of-32,16
12152637,6,Round of 32,round-of-32,16
12152639,6,Round of 32,round-of-32,16
12152640,6,Round of 32,round-of-32,16
12152641,6,Round of 32,round-of-32,16
12152642,6,Round of 32,round-of-32,16
12152643,6,Round of 32,round-of-32,16
12152644,6,Round of 32,round-of-32,16
12152645,6,Round of 32,round-of-32,16
12152646,6,Round of 32,round-of-32,16
12152648,6,Round of 32,round-of-32,16
12152649,6,Round of 32,round-of-32,16
12152650,6,Round of 32,round-of-32,16
12153356,6,Round of 32,round-of-32,16
12153357,6,Round of 32,round-of-32,16
12153358,6,Round of 32,round-of-32,16
12153359,6,Round of 32,round-of-32,16
12153360,6,Round of 32,round-of-32,16
12153361,6,Round of 32,round-of-32,16
12153585,6,Round of 32,round-of-32,16
12153630,6,Round of 32,round-of-32,16
12153631,6,Round of 32,round-of-32,16
12153632,6,Round of 32,round-of-32,16
12153633,6,Round of 32,round-of-32,16
12153634,6,Round of 32,round-of-32,16
12153635,6,Round of 32,round-of-32,16
12153636,6,Round of 32,round-of-32,16
12153855,6,Round of 32,round-of-32,16
12153856,6,Round of 32,round-of-32,16
12153857,6,Round of 32,round-of-32,16
12153858,6,Round of 32,round-of-32,16
12153861,6,Round of 32,round-of-32,16
12153866,6,Round of 32,round-of-32,16
12153867,6,Round of 32,round-of-32,16
12153870,6,Round of 32,round-of-32,16
12153871,6,Round of 32,round-of-32,16
12153872,6,Round of 32,round-of-32,16
12153883,6,Round of 32,round-of-32,16
12153884,6,Round of 32,round-of-32,16
12153885,6,Round of 32,round-of-32,16
12153886,6,Round of 32,round-of-32,16
12153891,6,Round of 32,round-of-32,16
12153892,6,Round of 32,round-of-32,16
12153893,6,Round of 32,round-of-32,16
12153894,6,Round of 32,round-of-32,16
12153895,6,Round of 32,round-of-32,16
12153896,6,Round of 32,round-of-32,16
12153897,6,Round of 32,round-of-32,16
12153898,6,Round of 32,round-of-32,16
12153899,6,Round of 32,round-of-32,16
12153900,6,Round of 32,round-of-32,16
12153901,6,Round of 32,round-of-32,16
12153902,6,Round of 32,round-of-32,16
12154110,6,Round of 32,round-of-32,16
12154111,6,Round of 32,round-of-32,16
12154112,6,Round of 32,round-of-32,16
12154113,6,Round of 32,round-of-32,16
12154114,6,Round of 32,round-of-32,16
12154115,6,Round of 32,round-of-32,16
12154116,6,Round of 32,round-of-32,16
12154118,6,Round of 32,round-of-32,16
12154119,6,Round of 32,round-of-32,16
12154121,6,Round of 32,round-of-32,16
12154123,6,Round of 32,round-of-32,16
12154124,6,Round of 32,round-of-32,16
12154125,6,Round of 32,round-of-32,16
12154126,6,Round of 32,round-of-32,16
12154127,6,Round of 32,round-of-32,16
12154128,6,Round of 32,round-of-32,16
12154150,6,Round of 32,round-of-32,16
12154152,6,Round of 32,round-of-32,16
12154153,6,Round of 32,round-of-32,16
12154154,6,Round of 32,round-of-32,16
12154155,6,Round of 32,round-of-32,16
12154156,6,Round of 32,round-of-32,16
12154157,6,Round of 32,round-of-32,16
12154209,6,Round of 32,round-of-32,16
12154210,6,Round of 32,round-of-32,16
12154211,6,Round of 32,round-of-32,16
12154212,6,Round of 32,round-of-32,16
12154213,6,Round of 32,round-of-32,16
12154214,6,Round of 32,round-of-32,16
12154215,6,Round of 32,round-of-32,16
12154216,6,Round of 32,round-of-32,16
12154217,6,Round of 32,round-of-32,16
12154218,6,Round of 32,round-of-32,16
12154219,6,Round of 32,round-of-32,16
12154220,6,Round of 32,round-of-32,16
12154224,6,Round of 32,round-of-32,16
12154225,6,Round of 32,round-of-32,16
12154226,6,Round of 32,round-of-32,16
12154227,6,Round of 32,round-of-32,16
12154228,6,Round of 32,round-of-32,16
12154229,6,Round of 32,round-of-32,16
12154230,6,Round of 32,round-of-32,16
12154231,6,Round of 32,round-of-32,16
12154232,6,Round of 32,round-of-32,16
12154233,6,Round of 32,round-of-32,16
12154234,6,Round of 32,round-of-32,16
12154236,6,Round of 32,round-of-32,16
12154237,6,Round of 32,round-of-32,16
12154238,6,Round of 32,round-of-32,16
12154239,6,Round of 32,round-of-32,16
12154240,6,Round of 32,round-of-32,16
12154242,6,Round of 32,round-of-32,16
12154243,6,Round of 32,round-of-32,16
12154245,6,Round of 32,round-of-32,16
12154258,6,Round of 32,round-of-32,16
12154259,6,Round of 32,round-of-32,16
12154260,6,Round of 32,round-of-32,16
12154269,6,Round of 32,round-of-32,16
12154275,6,Round of 32,round-of-32,16
12154276,6,Round of 32,round-of-32,16
12154279,6,Round of 32,round-of-32,16
12154281,6,Round of 32,round-of-32,16
12154283,6,Round of 32,round-of-32,16
12154325,6,Round of 32,round-of-32,16
12154326,6,Round of 32,round-of-32,16
12154327,6,Round of 32,round-of-32,16
12154329,6,Round of 32,round-of-32,16
12154330,6,Round of 32,round-of-32,16
12154331,6,Round of 32,round-of-32,16
12154333,6,Round of 32,round-of-32,16
12154433,6,Round of 32,round-of-32,16
12154435,6,Round of 32,round-of-32,16
12154439,6,Round of 32,round-of-32,16
12154442,6,Round of 32,round-of-32,16
12154443,6,Round of 32,round-of-32,16
12154453,6,Round of 32,round-of-32,16
12154638,6,Round of 32,round-of-32,16
12155031,6,Round of 32,round-of-32,16
12155034,6,Round of 32,round-of-32,16
12155076,6,Round of 32,round-of-32,16
12155077,6,Round of 32,round-of-32,16
12155078,6,Round of 32,round-of-32,16
12155079,6,Round of 32,round-of-32,16
12156759,6,Round of 32,round-of-32,16
12157451,6,Round of 32,round-of-32,16
12110005,5,Round of 16,round-of-16,8
12110006,5,Round of 16,round-of-16,8
12110009,5,Round of 16,round-of-16,8
12110011,5,Round of 16,round-of-16,8
12110013,5,Round of 16,round-of-16,8
12110014,5,Round of 16,round-of-16,8
12110015,5,Round of 16,round-of-16,8
12110016,5,Round of 16,round-of-16,8
12110035,5,Round of 16,round-of-16,8
12110038,5,Round of 16,round-of-16,8
12110039,5,Round of 16,round-of-16,8
12110045,5,Round of 16,round-of-16,8
12110051,5,Round of 16,round-of-16,8
12110053,5,Round of 16,round-of-16,8
12110056,5,Round of 16,round-of-16,8
12110058,5,Round of 16,round-of-16,8
12131502,5,Round of 16,round-of-16,8
12131505,5,Round of 16,round-of-16,8
12131506,5,Round of 16,round-of-16,8
12131508,5,Round of 16,round-of-16,8
12131512,5,Round of 16,round-of-16,8
12131513,5,Round of 16,round-of-16,8
12131516,5,Round of 16,round-of-16,8
12131570,5,Round of 16,round-of-16,8
12131573,5,Round of 16,round-of-16,8
12131574,5,Round of 16,round-of-16,8
12131575,5,Round of 16,round-of-16,8
12131576,5,Round of 16,round-of-16,8
12131578,5,Round of 16,round-of-16,8
12131581,5,Round of 16,round-of-16,8
12131582,5,Round of 16,round-of-16,8
12131611,5,Round of 16,round-of-16,8
12131612,5,Round of 16,round-of-16,8
12131613,5,Round of 16,round-of-16,8
12131614,5,Round of 16,round-of-16,8
12131636,5,Round of 16,round-of-16,8
12131638,5,Round of 16,round-of-16,8
12131639,5,Round of 16,round-of-16,8
12131640,5,Round of 16,round-of-16,8
12131641,5,Round of 16,round-of-16,8
12131642,5,Round of 16,round-of-16,8
12131645,5,Round of 16,round-of-16,8
12131647,5,Round of 16,round-of-16,8
12145469,6,Round of 32,round-of-32,16
12145470,6,Round of 32,round-of-32,16
12145471,6,Round of 32,round-of-32,16
12145475,6,Round of 32,round-of-32,16
12145476,6,Round of 32,round-of-32,16
12145477,6,Round of 32,round-of-32,16
12145487,6,Round of 32,round-of-32,16
12145492,6,Round of 32,round-of-32,16
12145493,6,Round of 32,round-of-32,16
12145494,6,Round of 32,round-of-32,16
12145497,6,Round of 32,round-of-32,16
12145498,6,Round of 32,round-of-32,16
12145499,6,Round of 32,round-of-32,16
12145500,6,Round of 32,round-of-32,16
12145501,6,Round of 32,round-of-32,16
12147951,6,Round of 32,round-of-32,16
12147954,6,Round of 32,round-of-32,16
12147955,6,Round of 32,round-of-32,16
12147957,6,Round of 32,round-of-32,16
12148591,6,Round of 32,round-of-32,16
12148592,6,Round of 32,round-of-32,16
12148593,6,Round of 32,round-of-32,16
12148595,6,Round of 32,round-of-32,16
12148596,6,Round of 32,round-of-32,16
12148597,6,Round of 32,round-of-32,16
12148598,6,Round of 32,round-of-32,16
12148599,6,Round of 32,round-of-32,16
12148600,6,Round of 32,round-of-32,16
12148601,6,Round of 32,round-of-32,16
12148602,6,Round of 32,round-of-32,16
12148603,6,Round of 32,round-of-32,16
12148604,6,Round of 32,round-of-32,16
12148923,6,Round of 32,round-of-32,16
12148924,6,Round of 32,round-of-32,16
12148925,6,Round of 32,round-of-32,16
12148926,6,Round of 32,round-of-32,16
12148927,6,Round of 32,round-of-32,16
12148928,6,Round of 32,round-of-32,16
12148929,6,Round of 32,round-of-32,16
12148930,6,Round of 32,round-of-32,16
12148931,6,Round of 32,round-of-32,16
12148932,6,Round of 32,round-of-32,16
12148933,6,Round of 32,round-of-32,16
12149481,6,Round of 32,round-of-32,16
12149483,6,Round of 32,round-of-32,16
12150298,6,Round of 32,round-of-32,16
12150299,6,Round of 32,round-of-32,16
12150300,6,Round of 32,round-of-32,16
12150307,6,Round of 32,round-of-32,16
12150545,6,Round of 32,round-of-32,16
12150549,6,Round of 32,round-of-32,16
12150627,6,Round of 32,round-of-32,16
12150628,6,Round of 32,round-of-32,16
12150632,6,Round of 32,round-of-32,16
12150679,6,Round of 32,round-of-32,16
12150680,6,Round of 32,round-of-32,16
12150685,6,Round of 32,round-of-32,16
12150686,6,Round of 32,round-of-32,16
12150729,6,Round of 32,round-of-32,16
12150730,6,Round of 32,round-of-32,16
12150731,6,Round of 32,round-of-32,16
12150732,6,Round of 32,round-of-32,16
12150915,6,Round of 32,round-of-32,16
12150922,6,Round of 32,round-of-32,16
12150924,6,Round of 32,round-of-32,16
12151072,6,Round of 32,round-of-32,16
12151094,6,Round of 32,round-of-32,16
12151114,6,Round of 32,round-of-32,16
12151164,6,Round of 32,round-of-32,16
12151165,6,Round of 32,round-of-32,16
12151166,6,Round of 32,round-of-32,16
12151168,6,Round of 32,round-of-32,16
12151173,6,Round of 32,round-of-32,16
12151261,6,Round of 32,round-of-32,16
12151263,6,Round of 32,round-of-32,16
12151264,6,Round of 32,round-of-32,16
12151266,6,Round of 32,round-of-32,16
12151267,6,Round of 32,round-of-32,16
12151291,6,Round of 32,round-of-32,16
12151301,6,Round of 32,round-of-32,16
12151303,6,Round of 32,round-of-32,16
12151307,6,Round of 32,round-of-32,16
12151311,6,Round of 32,round-of-32,16
12151312,6,Round of 32,round-of-32,16
12151328,6,Round of 32,round-of-32,16
12151329,6,Round of 32,round-of-32,16
12151330,6,Round of 32,round-of-32,16
12151344,6,Round of 32,round-of-32,16
12151362,6,Round of 32,round-of-32,16
12151363,6,Round of 32,round-of-32,16
12151364,6,Round of 32,round-of-32,16
12151365,6,Round of 32,round-of-32,16
12151426,6,Round of 32,round-of-32,16
12151477,6,Round of 32,round-of-32,16
12151483,6,Round of 32,round-of-32,16
12151526,6,Round of 32,round-of-32,16
12151570,6,Round of 32,round-of-32,16
12151571,6,Round of 32,round-of-32,16
12151572,6,Round of 32,round-of-32,16
12151577,6,Round of 32,round-of-32,16
12151578,6,Round of 32,round-of-32,16
12151606,6,Round of 32,round-of-32,16
12151607,6,Round of 32,round-of-32,16
12151618,6,Round of 32,round-of-32,16
12151619,6,Round of 32,round-of-32,16
12151690,6,Round of 32,round-of-32,16
12151705,32,Round of 64,round-of-64,
12151706,32,Round of 64,round-of-64,
12151721,32,Round of 64,round-of-64,
12151723,32,Round of 64,round-of-64,
12151726,32,Round of 64,round-of-64,
12151729,6,Round of 32,round-of-32,16
12151730,6,Round of 32,round-of-32,16
12151731,6,Round of 32,round-of-32,16
12151734,6,Round of 32,round-of-32,16
12151736,6,Round of 32,round-of-32,16
12151738,32,Round of 64,round-of-64,
12151803,6,Round of 32,round-of-32,16
12151938,6,Round of 32,round-of-32,16
12151939,6,Round of 32,round-of-32,16
12151951,6,Round of 32,round-of-32,16
12152176,6,Round of 32,round-of-32,16
12152179,6,Round of 32,round-of-32,16
12152182,6,Round of 32,round-of-32,16
12152185,6,Round of 32,round-of-32,16
12152262,5,Round of 16,round-of-16,8
12152263,6,Round of 32,round-of-32,16
12152265,6,Round of 32,round-of-32,16
12152268,6,Round of 32,round-of-32,16
12152271,6,Round of 32,round-of-32,16
12152272,6,Round of 32,round-of-32,16
12152273,6,Round of 32,round-of-32,16
12152274,6,Round of 32,round-of-32,16
12152275,6,Round of 32,round-of-32,16
12152276,6,Round of 32,round-of-32,16
12152277,5,Round of 16,round-of-16,8
12152278,6,Round of 32,round-of-32,16
12152279,6,Round of 32,round-of-32,16
12152282,6,Round of 32,round-of-32,16
12152290,6,Round of 32,round-of-32,16
12152294,6,Round of 32,round-of-32,16
12152295,6,Round of 32,round-of-32,16
12152296,6,Round of 32,round-of-32,16
12152298,6,Round of 32,round-of-32,16
12152299,6,Round of 32,round-of-32,16
12152300,6,Round of 32,round-of-32,16
12152301,6,Round of 32,round-of-32,16
12152302,6,Round of 32,round-of-32,16
12152304,6,Round of 32,round-of-32,16
12152306,6,Round of 32,round-of-32,16
12152308,6,Round of 32,round-of-32,16
12152309,6,Round of 32,round-of-32,16
12152310,6,Round of 32,round-of-32,16
12152315,6,Round of 32,round-of-32,16
12152318,6,Round of 32,round-of-32,16
