match_id,season_id,name,year
12018675,56612,"WTA Abu Dhabi, UAE Women Singles 2024",2024
12018678,56612,"WTA Abu Dhabi, UAE Women Singles 2024",2024
12018707,57053,"WTA Cluj Napoca, Romania Women Singles 2024",2024
12018695,57053,"WTA Cluj Napoca, Romania Women Singles 2024",2024
12018705,57053,"WTA Cluj Napoca, Romania Women Singles 2024",2024
12018698,57053,"WTA Cluj Napoca, Romania Women Singles 2024",2024
12018701,57053,"WTA Cluj Napoca, Romania Women Singles 2024",2024
12018697,57053,"WTA Cluj Napoca, Romania Women Singles 2024",2024
12018703,57053,"WTA Cluj Napoca, Romania Women Singles 2024",2024
12018704,57053,"WTA Cluj Napoca, Romania Women Singles 2024",2024
12056840,55496,"ATP Rotterdam, Netherlands Men Singles 2024",2024
12056841,55496,"ATP Rotterdam, Netherlands Men Singles 2024",2024
12056846,55496,"ATP Rotterdam, Netherlands Men Singles 2024",2024
12056847,55496,"ATP Rotterdam, Netherlands Men Singles 2024",2024
12056844,55496,"ATP Rotterdam, Netherlands Men Singles 2024",2024
12056845,55496,"ATP Rotterdam, Netherlands Men Singles 2024",2024
12054734,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054727,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054730,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054732,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054741,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054729,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054738,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054739,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054740,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054728,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054731,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054736,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054737,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056233,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056563,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054733,56593,"WTA Doha, Qatar Women Singles 2024",2024
12054735,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056234,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056746,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056624,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056521,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056522,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056784,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056796,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056893,56593,"WTA Doha, Qatar Women Singles 2024",2024
12056747,56593,"WTA Doha, Qatar Women Singles 2024",2024
12018574,58117,"ATP Challenger Burnie, Australia Men Singles 2024",2024
12018588,58117,"ATP Challenger Burnie, Australia Men Singles 2024",2024
12018575,58117,"ATP Challenger Burnie, Australia Men Singles 2024",2024
12018580,58117,"ATP Challenger Burnie, Australia Men Singles 2024",2024
12018587,58117,"ATP Challenger Burnie, Australia Men Singles 2024",2024
12018576,58117,"ATP Challenger Burnie, Australia Men Singles 2024",2024
12018628,57092,"ATP Challenger Chennai, India Men Singles 2024",2024
12018626,57092,"ATP Challenger Chennai, India Men Singles 2024",2024
12018624,57092,"ATP Challenger Chennai, India Men Singles 2024",2024
12018623,57092,"ATP Challenger Chennai, India Men Singles 2024",2024
12018620,57092,"ATP Challenger Chennai, India Men Singles 2024",2024
12018627,57092,"ATP Challenger Chennai, India Men Singles 2024",2024
12018633,57092,"ATP Challenger Chennai, India Men Singles 2024",2024
12018649,57090,"ATP Challenger Nottingham, Great Britain Men Singles 2024",2024
12018655,57090,"ATP Challenger Nottingham, Great Britain Men Singles 2024",2024
12018656,57090,"ATP Challenger Nottingham, Great Britain Men Singles 2024",2024
12018648,57090,"ATP Challenger Nottingham, Great Britain Men Singles 2024",2024
12018654,57090,"ATP Challenger Nottingham, Great Britain Men Singles 2024",2024
12018651,57090,"ATP Challenger Nottingham, Great Britain Men Singles 2024",2024
12018643,57090,"ATP Challenger Nottingham, Great Britain Men Singles 2024",2024
12018647,57090,"ATP Challenger Nottingham, Great Britain Men Singles 2024",2024
12018645,57090,"ATP Challenger Nottingham, Great Britain Men Singles 2024",2024
12018657,57090,"ATP Challenger Nottingham, Great Britain Men Singles 2024",2024
12018722,57051,"WTA 125K Mumbai, India Women Singles 2024",2024
12018734,57051,"WTA 125K Mumbai, India Women Singles 2024",2024
12018726,57051,"WTA 125K Mumbai, India Women Singles 2024",2024
12018730,57051,"WTA 125K Mumbai, India Women Singles 2024",2024
12018720,57051,"WTA 125K Mumbai, India Women Singles 2024",2024
12018725,57051,"WTA 125K Mumbai, India Women Singles 2024",2024
12018724,57051,"WTA 125K Mumbai, India Women Singles 2024",2024
12053865,58058,"ITF Turkey F5, Men Singles 2024",2024
12054313,58058,"ITF Turkey F5, Men Singles 2024",2024
12054355,58058,"ITF Turkey F5, Men Singles 2024",2024
12054420,58058,"ITF Turkey F5, Men Singles 2024",2024
12058095,58058,"ITF Turkey F5, Men Singles 2024",2024
12058236,58058,"ITF Turkey F5, Men Singles 2024",2024
12051795,58052,"ITF France F7, Men Singles 2024",2024
12051817,58052,"ITF France F7, Men Singles 2024",2024
12052052,58052,"ITF France F7, Men Singles 2024",2024
12049551,58052,"ITF France F7, Men Singles 2024",2024
12052502,58052,"ITF France F7, Men Singles 2024",2024
12054633,58052,"ITF France F7, Men Singles 2024",2024
12054784,58052,"ITF France F7, Men Singles 2024",2024
12054651,58052,"ITF France F7, Men Singles 2024",2024
12054552,58052,"ITF France F7, Men Singles 2024",2024
12056494,58052,"ITF France F7, Men Singles 2024",2024
12056615,58052,"ITF France F7, Men Singles 2024",2024
12054299,58062,"ITF Tunisia F15, Men Singles 2024",2024
12054402,58062,"ITF Tunisia F15, Men Singles 2024",2024
12054302,58062,"ITF Tunisia F15, Men Singles 2024",2024
12054559,58062,"ITF Tunisia F15, Men Singles 2024",2024
12056390,58062,"ITF Tunisia F15, Men Singles 2024",2024
12056577,58062,"ITF Tunisia F15, Men Singles 2024",2024
12054328,58060,"ITF Tunisia F7, Men Singles 2024",2024
12054435,58060,"ITF Tunisia F7, Men Singles 2024",2024
12054304,58060,"ITF Tunisia F7, Men Singles 2024",2024
12054429,58060,"ITF Tunisia F7, Men Singles 2024",2024
12056393,58060,"ITF Tunisia F7, Men Singles 2024",2024
12056498,58060,"ITF Tunisia F7, Men Singles 2024",2024
12052551,58080,"ITF Uruguay F1, Men Singles 2024",2024
12046971,58080,"ITF Uruguay F1, Men Singles 2024",2024
12052333,58080,"ITF Uruguay F1, Men Singles 2024",2024
12052428,58080,"ITF Uruguay F1, Men Singles 2024",2024
12052554,58080,"ITF Uruguay F1, Men Singles 2024",2024
12049550,58080,"ITF Uruguay F1, Men Singles 2024",2024
12052175,58080,"ITF Uruguay F1, Men Singles 2024",2024
12052439,58080,"ITF Uruguay F1, Men Singles 2024",2024
12054762,58080,"ITF Uruguay F1, Men Singles 2024",2024
12055232,58080,"ITF Uruguay F1, Men Singles 2024",2024
12054845,58080,"ITF Uruguay F1, Men Singles 2024",2024
12055123,58080,"ITF Uruguay F1, Men Singles 2024",2024
12056823,58080,"ITF Uruguay F1, Men Singles 2024",2024
12054300,58056,"ITF Egypt F2, Men Singles 2024",2024
12053941,58056,"ITF Egypt F2, Men Singles 2024",2024
12054419,58056,"ITF Egypt F2, Men Singles 2024",2024
12054289,58056,"ITF Egypt F2, Men Singles 2024",2024
12056235,58056,"ITF Egypt F2, Men Singles 2024",2024
12056239,58056,"ITF Egypt F2, Men Singles 2024",2024
12052481,58054,"ITF USA F3, Men Singles 2024",2024
12052436,58054,"ITF USA F3, Men Singles 2024",2024
12052614,58054,"ITF USA F3, Men Singles 2024",2024
12052354,58054,"ITF USA F3, Men Singles 2024",2024
12052547,58054,"ITF USA F3, Men Singles 2024",2024
12052321,58054,"ITF USA F3, Men Singles 2024",2024
12049599,58054,"ITF USA F3, Men Singles 2024",2024
12046889,58054,"ITF USA F3, Men Singles 2024",2024
12055215,58054,"ITF USA F3, Men Singles 2024",2024
12054861,58054,"ITF USA F3, Men Singles 2024",2024
12055119,58054,"ITF USA F3, Men Singles 2024",2024
12054931,58054,"ITF USA F3, Men Singles 2024",2024
12054403,58066,"ITF Turkey 05A, Women Singles 2024",2024
12054312,58066,"ITF Turkey 05A, Women Singles 2024",2024
12053932,58066,"ITF Turkey 05A, Women Singles 2024",2024
12054269,58066,"ITF Turkey 05A, Women Singles 2024",2024
12058097,58066,"ITF Turkey 05A, Women Singles 2024",2024
12058286,58066,"ITF Turkey 05A, Women Singles 2024",2024
12053221,58070,"ITF Australia 02A, Women Singles 2024",2024
12053231,58070,"ITF Australia 02A, Women Singles 2024",2024
12053214,58070,"ITF Australia 02A, Women Singles 2024",2024
12053258,58070,"ITF Australia 02A, Women Singles 2024",2024
12055836,58070,"ITF Australia 02A, Women Singles 2024",2024
12055783,58070,"ITF Australia 02A, Women Singles 2024",2024
12052003,58078,"ITF Great Britain 03A, Women Singles 2024",2024
12054591,58078,"ITF Great Britain 03A, Women Singles 2024",2024
12054428,58078,"ITF Great Britain 03A, Women Singles 2024",2024
12056503,58078,"ITF Great Britain 03A, Women Singles 2024",2024
12051803,58074,"ITF France 06A, Women Singles 2024",2024
12052488,58074,"ITF France 06A, Women Singles 2024",2024
12052255,58074,"ITF France 06A, Women Singles 2024",2024
12052001,58074,"ITF France 06A, Women Singles 2024",2024
12052140,58074,"ITF France 06A, Women Singles 2024",2024
12052426,58074,"ITF France 06A, Women Singles 2024",2024
12054632,58074,"ITF France 06A, Women Singles 2024",2024
12054770,58074,"ITF France 06A, Women Singles 2024",2024
12054601,58074,"ITF France 06A, Women Singles 2024",2024
12055122,58074,"ITF France 06A, Women Singles 2024",2024
12056915,58074,"ITF France 06A, Women Singles 2024",2024
12052761,58076,"ITF Mexico 01A, Women Singles 2024",2024
12049729,58076,"ITF Mexico 01A, Women Singles 2024",2024
12052534,58076,"ITF Mexico 01A, Women Singles 2024",2024
12052684,58076,"ITF Mexico 01A, Women Singles 2024",2024
12052535,58076,"ITF Mexico 01A, Women Singles 2024",2024
12053206,58076,"ITF Mexico 01A, Women Singles 2024",2024
12050318,58076,"ITF Mexico 01A, Women Singles 2024",2024
12053218,58076,"ITF Mexico 01A, Women Singles 2024",2024
12055265,58076,"ITF Mexico 01A, Women Singles 2024",2024
12055342,58076,"ITF Mexico 01A, Women Singles 2024",2024
12055835,58076,"ITF Mexico 01A, Women Singles 2024",2024
12055771,58076,"ITF Mexico 01A, Women Singles 2024",2024
12051802,58068,"ITF Tunisia 06A, Women Singles 2024",2024
12051702,58068,"ITF Tunisia 06A, Women Singles 2024",2024
12054581,58068,"ITF Tunisia 06A, Women Singles 2024",2024
12054502,58068,"ITF Tunisia 06A, Women Singles 2024",2024
12054557,58068,"ITF Tunisia 06A, Women Singles 2024",2024
12054583,58068,"ITF Tunisia 06A, Women Singles 2024",2024
12056538,58068,"ITF Tunisia 06A, Women Singles 2024",2024
12056525,58068,"ITF Tunisia 06A, Women Singles 2024",2024
12051970,58064,"ITF Egypt 02A, Women Singles 2024",2024
12054479,58064,"ITF Egypt 02A, Women Singles 2024",2024
12054311,58064,"ITF Egypt 02A, Women Singles 2024",2024
12054437,58064,"ITF Egypt 02A, Women Singles 2024",2024
12054690,58064,"ITF Egypt 02A, Women Singles 2024",2024
12056394,58064,"ITF Egypt 02A, Women Singles 2024",2024
12056307,58064,"ITF Egypt 02A, Women Singles 2024",2024
12049566,58072,"2024 ITF USA 06A, Women Singles",2024
12052448,58072,"2024 ITF USA 06A, Women Singles",2024
12052556,58072,"2024 ITF USA 06A, Women Singles",2024
12052418,58072,"2024 ITF USA 06A, Women Singles",2024
12052259,58072,"2024 ITF USA 06A, Women Singles",2024
12052550,58072,"2024 ITF USA 06A, Women Singles",2024
12052498,58072,"2024 ITF USA 06A, Women Singles",2024
12052254,58072,"2024 ITF USA 06A, Women Singles",2024
12054970,58072,"2024 ITF USA 06A, Women Singles",2024
12055042,58072,"2024 ITF USA 06A, Women Singles",2024
12055041,58072,"2024 ITF USA 06A, Women Singles",2024
12054752,58072,"2024 ITF USA 06A, Women Singles",2024
12058879,58161,"ITF Egypt F3, Men Singles 2024",2024
12058854,58161,"ITF Egypt F3, Men Singles 2024",2024
12058867,58161,"ITF Egypt F3, Men Singles 2024",2024
12058882,58161,"ITF Egypt F3, Men Singles 2024",2024
12058853,58161,"ITF Egypt F3, Men Singles 2024",2024
12058863,58161,"ITF Egypt F3, Men Singles 2024",2024
12058872,58161,"ITF Egypt F3, Men Singles 2024",2024
12058869,58161,"ITF Egypt F3, Men Singles 2024",2024
12058883,58161,"ITF Egypt F3, Men Singles 2024",2024
12058868,58161,"ITF Egypt F3, Men Singles 2024",2024
12058878,58161,"ITF Egypt F3, Men Singles 2024",2024
12058862,58161,"ITF Egypt F3, Men Singles 2024",2024
12058875,58161,"ITF Egypt F3, Men Singles 2024",2024
12058861,58161,"ITF Egypt F3, Men Singles 2024",2024
12058857,58161,"ITF Egypt F3, Men Singles 2024",2024
12058870,58161,"ITF Egypt F3, Men Singles 2024",2024
12058880,58161,"ITF Egypt F3, Men Singles 2024",2024
12058856,58161,"ITF Egypt F3, Men Singles 2024",2024
12058881,58161,"ITF Egypt F3, Men Singles 2024",2024
12058860,58161,"ITF Egypt F3, Men Singles 2024",2024
12059127,58175,"ITF Germany 01A, Women Singles 2024",2024
12059129,58175,"ITF Germany 01A, Women Singles 2024",2024
12059126,58175,"ITF Germany 01A, Women Singles 2024",2024
12059124,58175,"ITF Germany 01A, Women Singles 2024",2024
12059132,58175,"ITF Germany 01A, Women Singles 2024",2024
12058791,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058795,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058776,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058786,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058785,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058774,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058752,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058780,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058764,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058760,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058755,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058758,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058756,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058757,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058766,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058777,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058771,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058784,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058747,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058754,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058793,58183,"ITF Turkey 06A, Women Singles 2024",2024
12058919,58179,"ITF Spain 01A, Women Singles 2024",2024
12058945,58179,"ITF Spain 01A, Women Singles 2024",2024
12058935,58179,"ITF Spain 01A, Women Singles 2024",2024
12058920,58179,"ITF Spain 01A, Women Singles 2024",2024
12058921,58179,"ITF Spain 01A, Women Singles 2024",2024
12058943,58179,"ITF Spain 01A, Women Singles 2024",2024
12058931,58179,"ITF Spain 01A, Women Singles 2024",2024
12058942,58179,"ITF Spain 01A, Women Singles 2024",2024
12058944,58179,"ITF Spain 01A, Women Singles 2024",2024
12058934,58179,"ITF Spain 01A, Women Singles 2024",2024
12058941,58179,"ITF Spain 01A, Women Singles 2024",2024
12058928,58179,"ITF Spain 01A, Women Singles 2024",2024
12058937,58179,"ITF Spain 01A, Women Singles 2024",2024
12058926,58179,"ITF Spain 01A, Women Singles 2024",2024
12058939,58179,"ITF Spain 01A, Women Singles 2024",2024
12058929,58179,"ITF Spain 01A, Women Singles 2024",2024
12058917,58179,"ITF Spain 01A, Women Singles 2024",2024
12058936,58179,"ITF Spain 01A, Women Singles 2024",2024
12058922,58179,"ITF Spain 01A, Women Singles 2024",2024
12058930,58179,"ITF Spain 01A, Women Singles 2024",2024
12058927,58179,"ITF Spain 01A, Women Singles 2024",2024
12058924,58179,"ITF Spain 01A, Women Singles 2024",2024
12058915,58179,"ITF Spain 01A, Women Singles 2024",2024
12058940,58179,"ITF Spain 01A, Women Singles 2024",2024
12060176,58179,"ITF Spain 01A, Women Singles 2024",2024
12058938,58179,"ITF Spain 01A, Women Singles 2024",2024
12058933,58179,"ITF Spain 01A, Women Singles 2024",2024
12058932,58179,"ITF Spain 01A, Women Singles 2024",2024
12058916,58179,"ITF Spain 01A, Women Singles 2024",2024
12058914,58179,"ITF Spain 01A, Women Singles 2024",2024
12058925,58179,"ITF Spain 01A, Women Singles 2024",2024
12058923,58179,"ITF Spain 01A, Women Singles 2024",2024
12058918,58179,"ITF Spain 01A, Women Singles 2024",2024
12059167,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059166,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059168,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059189,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059199,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059163,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059191,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059195,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059190,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059170,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059196,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059185,58181,"ITF Tunisia 07A, Women Singles 2024",2024
12059511,58173,"ITF Mexico 02A, Women Singles 2024",2024
12059498,58173,"ITF Mexico 02A, Women Singles 2024",2024
12059504,58173,"ITF Mexico 02A, Women Singles 2024",2024
12059505,58173,"ITF Mexico 02A, Women Singles 2024",2024
12059502,58173,"ITF Mexico 02A, Women Singles 2024",2024
12059501,58173,"ITF Mexico 02A, Women Singles 2024",2024
12061339,58173,"ITF Mexico 02A, Women Singles 2024",2024
12059503,58173,"ITF Mexico 02A, Women Singles 2024",2024
12059111,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12059115,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12059117,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12059116,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12059112,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12059120,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12059108,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12059109,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12060788,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12059119,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12059110,58189,"ITF Great Britain 04A, Women Singles 2024",2024
12058835,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058838,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058844,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058845,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058833,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058842,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058834,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058830,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058839,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058843,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058841,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058837,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058840,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058832,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058831,58177,"ITF Egypt 03A, Women Singles 2024",2024
12058836,58177,"ITF Egypt 03A, Women Singles 2024",2024
12055041,58072,"2024 ITF USA 06A, Women Singles",2024
12054752,58072,"2024 ITF USA 06A, Women Singles",2024
12056830,58072,"2024 ITF USA 06A, Women Singles",2024
12056757,58072,"2024 ITF USA 06A, Women Singles",2024
12058745,58165,"ITF Turkey F6, Men Singles 2024",2024
12058762,58165,"ITF Turkey F6, Men Singles 2024",2024
12058769,58165,"ITF Turkey F6, Men Singles 2024",2024
12060682,58165,"ITF Turkey F6, Men Singles 2024",2024
12058749,58165,"ITF Turkey F6, Men Singles 2024",2024
12058767,58165,"ITF Turkey F6, Men Singles 2024",2024
12058761,58165,"ITF Turkey F6, Men Singles 2024",2024
12058796,58165,"ITF Turkey F6, Men Singles 2024",2024
12058751,58165,"ITF Turkey F6, Men Singles 2024",2024
12058770,58165,"ITF Turkey F6, Men Singles 2024",2024
12058763,58165,"ITF Turkey F6, Men Singles 2024",2024
12058779,58165,"ITF Turkey F6, Men Singles 2024",2024
12058778,58165,"ITF Turkey F6, Men Singles 2024",2024
12058789,58165,"ITF Turkey F6, Men Singles 2024",2024
12058773,58165,"ITF Turkey F6, Men Singles 2024",2024
12058787,58165,"ITF Turkey F6, Men Singles 2024",2024
12058753,58165,"ITF Turkey F6, Men Singles 2024",2024
12058775,58165,"ITF Turkey F6, Men Singles 2024",2024
12058792,58165,"ITF Turkey F6, Men Singles 2024",2024
12058768,58165,"ITF Turkey F6, Men Singles 2024",2024
12058759,58165,"ITF Turkey F6, Men Singles 2024",2024
12058772,58165,"ITF Turkey F6, Men Singles 2024",2024
12058797,58165,"ITF Turkey F6, Men Singles 2024",2024
12058794,58165,"ITF Turkey F6, Men Singles 2024",2024
12058783,58165,"ITF Turkey F6, Men Singles 2024",2024
12058782,58165,"ITF Turkey F6, Men Singles 2024",2024
12058765,58165,"ITF Turkey F6, Men Singles 2024",2024
12058790,58165,"ITF Turkey F6, Men Singles 2024",2024
12058750,58165,"ITF Turkey F6, Men Singles 2024",2024
12058781,58165,"ITF Turkey F6, Men Singles 2024",2024
12058748,58165,"ITF Turkey F6, Men Singles 2024",2024
12058788,58165,"ITF Turkey F6, Men Singles 2024",2024
12058746,58165,"ITF Turkey F6, Men Singles 2024",2024
12059088,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059091,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059096,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059094,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059076,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059083,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059090,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059084,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059081,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059097,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059080,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059086,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059093,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059073,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059071,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059079,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059070,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059082,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059095,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059077,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059074,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059085,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059068,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059092,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059078,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059087,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059066,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059069,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059067,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059072,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059089,58170,"ITF Tunisia F16, Men Singles 2024",2024
12059159,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059169,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059184,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059161,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059178,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059174,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059158,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059173,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059186,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059201,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059165,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059164,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059200,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059182,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059181,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059187,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059180,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059192,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059175,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059198,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059188,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059204,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059197,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059172,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059202,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059160,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059179,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059203,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059162,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059177,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059193,58164,"ITF Tunisia F8, Men Singles 2024",2024
12059176,58164,"ITF Tunisia F8, Men Singles 2024",2024
12058908,58159,"ITF Germany F3, Men Singles 2024",2024
12058897,58159,"ITF Germany F3, Men Singles 2024",2024
12058895,58159,"ITF Germany F3, Men Singles 2024",2024
12058900,58159,"ITF Germany F3, Men Singles 2024",2024
12058899,58159,"ITF Germany F3, Men Singles 2024",2024
12058905,58159,"ITF Germany F3, Men Singles 2024",2024
12058907,58159,"ITF Germany F3, Men Singles 2024",2024
12058904,58159,"ITF Germany F3, Men Singles 2024",2024
12058901,58159,"ITF Germany F3, Men Singles 2024",2024
12058902,58159,"ITF Germany F3, Men Singles 2024",2024
12058896,58159,"ITF Germany F3, Men Singles 2024",2024
12058898,58159,"ITF Germany F3, Men Singles 2024",2024
12060163,58159,"ITF Germany F3, Men Singles 2024",2024
12058894,58159,"ITF Germany F3, Men Singles 2024",2024
12058909,58159,"ITF Germany F3, Men Singles 2024",2024
12058903,58159,"ITF Germany F3, Men Singles 2024",2024
12058906,58159,"ITF Germany F3, Men Singles 2024",2024
12060754,58159,"ITF Germany F3, Men Singles 2024",2024
12060517,58159,"ITF Germany F3, Men Singles 2024",2024
12060755,58159,"ITF Germany F3, Men Singles 2024",2024
12060681,58159,"ITF Germany F3, Men Singles 2024",2024
12060680,58159,"ITF Germany F3, Men Singles 2024",2024
12058877,58161,"ITF Egypt F3, Men Singles 2024",2024
12058876,58161,"ITF Egypt F3, Men Singles 2024",2024
12058852,58161,"ITF Egypt F3, Men Singles 2024",2024
12058865,58161,"ITF Egypt F3, Men Singles 2024",2024
12058859,58161,"ITF Egypt F3, Men Singles 2024",2024
12058873,58161,"ITF Egypt F3, Men Singles 2024",2024
12058858,58161,"ITF Egypt F3, Men Singles 2024",2024
