match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only
12065000,2,Q,7,HdDbsNBEb,2,3,1707927000,hoedt-sun,False
12067131,2,,8,aTmbsjPEb,1,3,1707990900,lamens-boskovic,False
12069781,2,WC,Q,obvsPjJd,2,3,1707991200,stojsavljevic-dunne,False
12066785,2,WC,3,qdLbsxrtd,2,3,1707996300,klugman-waltert,False
12066843,2,6,,HifbstEBc,1,3,1707998100,ruzic-mikulskyte,False
12069518,1,,2,eDqsNlyc,2,3,1708001700,gibson-watson,False
12069974,2,,,hOKcsMEOc,1,3,1708004100,bartunkova-costoulas,False
12066191,1,5,,xoYsNOkd,1,3,1707895800,pace-alhussein-abdel-aziz,False
12066188,1,,6,gWlbskuvc,2,3,1707895800,kummel-laskutova,False
12066184,2,1,,NynbsHfHb,1,3,1707895800,kuzmova-rushiti,False
12066183,2,Q,,ZArdsXWDd,1,3,1707895800,van-emst-mincheva,False
12066181,1,,3,ZxUslGnc,2,3,1707900300,ezzat-samir,False
12066189,2,4,,PpKsBwxc,1,3,1707905700,refaat-bejenaru,False
12066190,2,WC,,QwRsKbmd,2,3,1707906000,atia-meliss,False
12066185,2,WC,Q,XwhsRkRc,1,3,1707906300,bakker-krajicek,False
12066195,1,Q,Q,tNUbsoNfc,2,3,1707913500,jeong-cavelli,False
12066187,2,WC,,Urtdskhce,2,3,1707914400,dunyon-van-den-broek,False
12066192,2,7,Q,PQAswXMd,1,3,1707915600,arai-cadar,False
12066194,2,,,BlmdsTHod,2,3,1707920100,phanthala-tothova,False
12066182,1,Q,,KbJcsweed,2,3,1707921000,milanese-khomutsianskaya,False
12066186,1,Q,Q,jWGcsBKtd,2,3,1707921300,drozd-nikolenko,False
12066193,2,WC,2,YwccsIdZd,2,3,1707926100,salvadori-karunaratne,False
12066196,2,,8,pHObstbVb,2,3,1707927600,bartone-burdina,False
12069326,2,4,WC,XwhsPpK,2,3,1707989400,bejenaru-krajicek,False
12069254,1,1,,QwRsHfHb,1,3,1707989400,kuzmova-meliss,False
12069075,1,Q,6,gWlbsXWDd,2,3,1707989400,van-emst-laskutova,False
12069836,1,7,,PQAsKbJc,2,3,1707997200,khomutsianskaya-cadar,False
12069982,1,Q,8,pHObsoNfc,1,3,1708000800,jeong-burdina,False
12069579,1,,3,ZxUsUrtd,2,3,1708001700,van-den-broek-samir,False
12069886,1,5,,xoYsTHod,2,3,1708004400,phanthala-alhussein-abdel-aziz,False
12063582,2,5,13,zypsjMLc,1,3,1707822000,baroni-nesterov,False
12063599,2,,15,klgcswhdd,1,3,1707822000,dumitru-hong-lin-fu,False
12063583,1,3,,NRusafbc,2,3,1707822000,gola-shyla,False
12063589,2,,,yAOcsBRhd,1,3,1707822000,boros-lipp,False
12063588,1,6,12,RDBbsdzLc,2,3,1707822000,spiridon-martinez,False
12063600,1,WC,,JnwspgRb,2,3,1707978600,ben-abdennibi-horoz,False
12063580,2,WC,,aiccsrZGd,1,3,1707978600,oliynykov-ilkel,False
12063581,2,,16,EYGsabEd,1,3,1707978600,meszaros-bataljin,False
12064412,,5,9,AoHsxhDb,2,3,1707836400,marrero-curbelo-altamirano,False
12064410,,,12,XTYbsbQfd,1,3,1707836400,kobelt-brown,False
12064419,,WC,,mldbspUVd,1,3,1707836400,forbes-goncalves-ceolin,False
12064411,,1,11,HaebsgcIb,1,3,1707836400,grant-osorio,False
12064417,,7,13,LfLbsRJWb,2,3,1707836400,lyeons-bynoe,False
12064409,,2,15,JKacsMyZc,1,3,1707836400,bonnaud-maloney,False
12064414,,,16,MaIcsPeZc,2,3,1707836400,villoslada-dickerson,False
12064413,,4,10,BOKsCQHb,,3,1707836400,nordquist-wiersholm,False
12061964,,1,WC,ngHbsAKIc,1,3,1707829200,fumeaux-ayeni,False
12061968,,,16,iDwcsEnld,2,3,1707829200,correa-beguerie-cigarran,False
12061958,,2,,oiicsAFbd,1,3,1707829200,branc-farjat,False
12061953,,,10,YtxbsTlDd,2,3,1707829200,laborde-parizzia,False
12064217,1,,15,oAzbsXevc,1,3,1707836400,cury-bueres-bruna,False
12064214,1,3,14,ICNbsPDkd,1,3,1707836400,lehmann-otegui,False
12064211,2,7,12,gajcsMbwc,2,3,1707836400,monferrer-saraiva-dos-santos,False
12066179,2,8,,GuJbsaEQd,1,3,1707836400,bieldiugin-tosetto,False
12066577,1,1,10,YtxbsngHb,2,3,1707842700,ayeni-parizzia,False
12066325,1,5,,pvNbsxDYc,1,3,1707844800,basel-tenti,False
12066324,2,4,,cKecsdObd,1,3,1707845700,martinez-barreiros-reyes,False
12066790,2,2,16,oiicsiDwc,2,3,1707853200,cigarran-farjat,False
12063615,1,1,9,TpxsmYcb,1,3,1707822000,fita-boluda-a-chiesa,False
12063587,2,,12,TuAbsPuQc,2,3,1707822000,vargova-podlinska,False
12063611,2,8,11,xqksMHBb,2,3,1707822000,branstine-shapatava,False
12063606,2,4,10,RdebsvLTb,1,3,1707978600,aikawa-rame,False
12063586,2,7,14,ilXszPuc,1,3,1707984900,scilipoti-demidova,False
12063602,1,6,13,EYRsocJb,2,3,1707985500,ovcharenko-turati,False
12063605,1,,,djPcsRnpd,1,3,1707985800,andreevskaya-gasparovic,False
12063609,1,5,16,jFKbscwYc,2,3,1707985800,el-aouni-yoruk-i,False
12065914,1,4,14,DQAbsVgnd,2,3,1707825600,rao-karamoko,False
12065913,2,,,ymQbsEAjc,2,3,1707826500,delai-voracek,False
12063985,2,1,,gjPcsLkZc,1,3,1707830700,di-girolami-rothensteiner,False
12056903,1,6,,GwjsXWQ,1,3,1707912000,sonego-dimitrov,False
12049651,2,,8,lmhsFupb,1,3,1707914100,bublik-raonic,False
12056901,2,,3,FYZsvlnc,2,3,1707918600,rune-safiullin,False
12049650,2,5,Q,NqksOzFb,1,3,1707934200,de-minaur-goffin,False
12056910,1,1,,OWPsvGHb,1,3,1707935400,sinner-van-de-zandschulp,False
12049640,1,,2,fKRsnPBb,2,3,1707941700,auger-aliassime-rublev,False
12049641,2,6,,Gwjsvfu,1,3,1707991200,fucsovics-dimitrov,False
12049649,1,,3,ULfcsvlnc,1,3,1707998400,rune-shevchenko,False
12049648,2,4,,tXYsWCnb,2,3,1708005300,hurkacz-griekspoor,False
12049644,2,1,WC,UWfsvGHb,1,3,1708021800,sinner-monfils,False
12049646,1,,,QCtsvXqb,2,3,1708029600,ruusuvuori-struff,False
12049634,1,6,,GwjsULfc,1,3,1708084800,shevchenko-dimitrov,False
12049589,1,Q,6,zQLsWOrb,2,3,1707928200,etcheverry-galan,False
12049572,2,,,JJpsbTP,1,3,1707935400,tabilo-lajovic,False
12049573,1,WC,4,mvNbsxMfc,1,3,1707946200,diaz-acosta-cerundolo,False
12049586,1,3,,YPfsHRK,1,3,1707953100,jarry-wawrinka,False
12049570,2,Q,7,bqNsGUN,1,3,1708014600,djere-vavassori,False
12049578,2,,2,yQwsKtN,1,3,1708021200,norrie-coria,False
12049583,1,1,Q,xxDbsytkc,1,3,1708032600,alcaraz-ugo-carabelli,False
12049585,2,5,,gLNbsJlyc,1,3,1708039800,darderi-baez,False
12049624,1,,WC,PfAsPjJb,2,3,1707933600,kypson-lestienne,False
12049626,2,,6,cZUbsNPuc,1,3,1707939900,arnaldi-hijikata,False
12049622,1,4,,UrgsEXq,2,3,1707951600,giron-mannarino,False
12049611,1,1,,gaabsRveb,1,3,1707960000,fritz-borges,False
12049623,1,,Q,PdKsfDV,1,3,1708020000,moreno-de-alboran-thompson,False
12049621,2,,3,WvfbsDJmd,2,3,1708027200,michelsen-paul,False
12049617,2,Q,LL,FyjcsXouc,2,3,1708038900,svajda-cobolli,False
12049616,2,Q,2,XPrsbxP,2,3,1708048500,tiafoe-albot,False
12049690,1,Q,,pvysBXD,1,3,1707912000,siniakova-collins,False
12049691,2,5,,EfacsJfdc,2,3,1707913800,zheng-fernandez,False
12049676,1,,,HoisZFjc,1,3,1707915900,noskova-pliskova-ka,False
12067090,2,16,3,mBzbsEjIb,2,3,1707920400,navarro-rybakina,False
12049669,,,,rwosBEB,2,3,1707920400,osaka-tsurenko,False
12049670,1,1,14,jfCsxpQb,1,3,1707929400,swiatek-alexandrova,False
12049671,1,,8,rFhsWOA,1,3,1707936000,ostapenko-azarenka,False
12049685,2,,Q,WPhspvy,1,3,1708000200,collins-pavlyuchenkova,False
12049687,1,,3,mBzbsEfac,2,3,1708007100,fernandez-rybakina,False
12049688,1,1,,rFhsxpQb,1,3,1708014000,swiatek-azarenka,False
12049686,2,,,HoisBEB,2,3,1708019700,osaka-pliskova-ka,False
12072038,1,5,WC,udVbsFZfc,1,3,1708063200,cocciaretto-sonmez,False
12072029,1,1,,eWZsWHwb,1,3,1708063200,kalinskaya-masarova,False
12072035,1,,16,DgMbskDNb,2,3,1708063200,parks-rakhimova,False
12072039,2,,14,iapshfC,2,3,1708063200,pera-siegemund,False
12072052,1,,15,aZDsdqU,1,3,1708067700,minnen-hibino,False
12072044,1,3,,cttstGHb,1,3,1708069500,burel-sasnovich,False
12072048,2,,12,ifEsypLb,1,3,1708069500,lys-cristian,False
12072047,1,4,,HljsaAD,1,3,1708072500,frech-rodionova-ar,False
12072049,1,8,,YmObsxzJc,1,3,1708072800,andreeva-wang-xiy,False
12072060,,,,BXDsrCrc,,3,1708076700,timofeeva-siniakova,False
12072058,1,WC,10,GHOsmfUc,2,3,1708079100,simunyu-bucsa,False
12072050,2,6,,tqusfbU,1,3,1708079400,bronzetti-martincova,False
12072045,2,WC,13,VktsylQd,2,3,1708079400,niangadou-putintseva,False
12072051,2,7,,KqtskClb,2,3,1708080900,trevisan-hunter,False
12072043,,,,cJhspvy,,3,1708082700,collins-errani,False
12074230,1,,A,cJhsclX,1,3,1708083300,oz-i-errani,False
12072061,2,WC,11,zCqsAHt,2,3,1708084800,raina-tomova,False
12073831,1,A,,cmrsrCrc,1,3,1708087200,timofeeva-babos,False
12049781,1,,Q,irgsMLU,1,3,1707912300,harris-elias,False
12049775,1,Q,5,oNfsYHmd,2,3,1707918900,buldorini-gasquet,False
12049777,2,,4,rvpsmWYc,2,3,1707984000,mensik-trungelliti,False
12049774,1,A,,IIgsIXxc,1,3,1707991200,shelbayh-kukushkin,False
12049791,2,,7,xIusQXxc,2,3,1707991200,rincon-dzumhur,False
12049779,2,,5,oNfsMLU,2,3,1707998100,harris-gasquet,False
12049793,2,4,A,IIgsmWYc,2,3,1708083000,mensik-kukushkin,False
12049776,1,5,7,oNfsxIu,1,3,1708090200,dzumhur-gasquet,False
12049811,2,5,,AbIbsazTb,1,3,1707978600,onclin-walton,False
12049809,1,A,A,dyRsBBlb,2,3,1707984000,echargui-dalla-valle,False
12049808,2,7,WC,EKgscTq,1,3,1707990000,napolitano-pospisil,False
12049803,1,,2,qGcbsgHpc,2,3,1708001100,wong-nagal,False
12049813,2,,8,axvsKgMc,2,3,1708065000,kasnikowski-roca-batalla,False
12049806,1,WC,9,CCysCjO,2,3,1708072200,hong-ramanathan,False
12049816,2,7,A,cTqsBBlb,1,3,1708083600,echargui-napolitano,False
12059249,1,,2,YpLsLUzb,2,3,1707914400,galarneau-halys,False
12049715,2,1,,AxQsBlUb,2,3,1707919800,nakashima-geerts,False
12049720,2,,4,VpHbsMLrc,2,3,1707921000,bellucci-piros,False
12059255,2,3,,tUisWHpc,1,3,1707931800,mpetshi-perricard-paire,False
12049711,2,,,DpebsQEdd,2,3,1707937200,lajal-poullain,False
12049719,2,,Q,rbxsuNXb,2,3,1707994800,vylegzhanin-marie,False
12049727,2,,Q,rfusDdtc,1,3,1708001400,kachmazov-lamasine,False
12049714,1,3,,tUisxcib,2,3,1708011000,martineau-paire,False
12049710,2,Q,2,YpLsWYDb,2,3,1708018200,naw-halys,False
12049721,1,,,AxQsQEdd,1,3,1708083900,lajal-geerts,False
12063636,2,,Q,FUDsYeDb,2,3,1707912000,kuhn-celikbilek,False
12063640,2,Q,Q,kTusjgKb,2,3,1707913200,parker-peliwo,False
12049736,1,WC,Q,RlhsiLmd,1,3,1707916200,searle-cox,False
12049732,1,WC,,hgYbsZyfc,1,3,1707921600,strombachs-stewart,False
12049744,1,4,,IKusHyY,1,3,1707924900,guinard-gerasimov,False
12049748,1,8,,TzGsGTFb,2,3,1707993000,broom-ejupovic,False
12049730,1,,,jwTsvHRb,1,3,1707993000,chidekh-taberner,False
12049743,2,Q,WC,HhBsjgKb,1,3,1707999600,parker-edmund,False
12049740,2,Q,6,YAosYeDb,1,3,1708000200,kuhn-diez,False
12049749,2,Q,Q,MkNbsuvMd,2,3,1708007700,robertson-jubb,False
12049733,1,WC,,vHRbshgYb,2,3,1708081200,stewart-chidekh,False
12049750,2,4,Q,HyYsYeDb,1,3,1708084800,kuhn-guinard,False
12049745,2,WC,Q,MkNbsiLmd,2,3,1708091700,searle-jubb,False
12058636,1,,,TBEcsCAce,2,3,1707917700,diez-jorda-sanchis-kirchheimer-ponwith,False
12058637,1,3,,gNmbsEAce,1,3,1707918900,fancutt-reese-lock-lockj,False
12065959,2,A,2,MuvdsJHce,2,3,1707922800,knaff-mackinlay-broom-jones,False
12058638,1,WC,4,FAcesGAce,1,3,1707928800,houghton-whitehouse-edmund-searle,False
12049737,1,3,A,EAcesIHce,1,3,1707996600,kym-mchugh-fancutt-reese,False
12049742,2,WC,2,MuvdslfXd,1,3,1708005600,davis-stewart-broom-jones,False
12049741,2,1,,yLEdsAAce,1,3,1708013100,ejupovic-guerrieri-duncan-willis,False
12049735,1,,WC,TBEcsFAce,2,3,1708013700,edmund-searle-kirchheimer-ponwith,False
12063593,2,WC,3,PPAbsFnFd,2,3,1707983400,lazaro-juncadella-habib,False
12064946,1,WC,,RuBsbbR,2,3,1707985200,agabigun-paz,False
12063596,1,,,zvrbsMEdd,2,3,1707985200,gea-tomescu,False
12064937,1,,5,KMzbsBlKb,1,3,1707985800,erhard-hardt,False
12063601,1,7,WC,BqFbsxPDc,1,3,1707991200,gaubas-ozdemir,False
12064932,1,,,mNjsutG,2,3,1707991200,martinez-martinez-melzer,False
12063591,2,4,,kcLsCmgc,2,3,1707991500,gima-serdarusic,False
12063597,1,,2,iqgcsaOKc,2,3,1707994500,neumayer-lingua-lavallen,False
12071906,2,,3,RuBsPPAb,2,3,1707999300,habib-paz,False
12064931,1,WC,,xQlbsIPGc,1,3,1708000500,vilicich-mashtakov,False
12071827,1,,Q,JnwsiCld,1,3,1708001100,gulin-horoz,False
12071825,1,Q,,KbHcsjMLc,1,3,1708002600,baroni-popovic,False
12071831,2,Q,,PCKcsabEd,2,3,1708002600,meszaros-merida-aguilar,False
12071830,1,Q,6,vNDbsaicc,2,3,1708005000,ilkel-cretu,False
12071828,2,Q,Q,NRuswhdd,2,3,1708006200,dumitru-shyla,False
12071969,1,,,zvrbsKMzb,2,3,1708007400,hardt-tomescu,False
12071829,1,8,Q,MjVsyAOc,1,3,1708007700,lipp-handel,False
12071826,2,1,Q,RDBbscHHb,1,3,1708009200,tabur-martinez,False
12071970,2,7,,mNjsxPDc,1,3,1708011600,gaubas-melzer,False
12072409,,Q,6,NRusvNDb,2,3,1708066500,cretu-shyla,False
12072329,2,,Q,CmgcsjMLc,1,3,1708066800,baroni-gima,False
12072371,2,,2,aOKcsiCld,2,3,1708066800,gulin-neumayer,False
12072661,2,8,,MjVsPCKc,2,3,1708066800,merida-aguilar-handel,False
12072522,1,1,WC,cHHbsIPGc,1,3,1708066800,vilicich-tabur,False
12072533,2,7,3,PPAbsxPDc,1,3,1708074900,gaubas-habib,False
12074135,2,1,,KMzbscHHb,2,3,1708075500,tabur-hardt,False
12074163,2,,6,vNDbsCmgc,2,3,1708078500,gima-cretu,False
12074422,1,,2,PCKcsaOKc,1,3,1708080600,neumayer-merida-aguilar,False
12066020,2,,Q,oKbcsefud,1,3,1707913800,vulpitta-bellifemine,False
12066019,1,Q,4,PDBbsxoLb,2,3,1707915600,tresca-wenger,False
12066022,2,1,Q,rCVbsRBbc,2,3,1707916800,ionel-ovcharenko,False
12066021,2,LL,,KaqcsMpyc,1,3,1707917400,bagnolini-zielinski,False
12069700,2,WC,4,PDBbsmyQb,2,3,1707985800,bertimon-wenger,False
12069154,2,,2,VpvsxNDb,2,3,1707985800,sanchez-jover-heller,False
12069823,2,7,,YYLbsefud,1,3,1707985800,vulpitta-martin-tiffon,False
12069799,1,Q,LL,KXVsMpyc,1,3,1707993600,bagnolini-nikles,False
12069328,2,Q,,OwMskxFc,1,3,1707995100,marino-kellovsky,False
12069698,1,Q,,hbGbsrCVb,1,3,1707995400,ovcharenko-ouakaa,False
12069348,2,3,,ZaRbscOLc,1,3,1708001400,privara-jianu,False
12069697,2,Q,5,ynKbsYxLc,1,3,1708007700,borg-ingarao,False
12071922,2,7,2,xNDbsYYLb,1,3,1708072200,martin-tiffon-sanchez-jover,False
12071956,1,Q,4,KXVsPDBb,1,3,1708072200,wenger-nikles,False
12072164,1,Q,Q,rCVbskxFc,1,3,1708079700,marino-ovcharenko,False
12072521,1,3,Q,ynKbsZaRb,1,3,1708083600,jianu-ingarao,False
12065893,2,Q,,tcibsZULc,1,3,1707912000,fantini-tessa,False
12065898,1,Q,,NKXcsnvid,1,3,1707913500,tammaro-tabacco,False
12064933,1,,,LpebsmQJd,1,3,1707914400,carboni-benchetrit,False
12069622,1,Q,,ekIcsnvid,2,3,1707985500,tammaro-castagnola,False
12069400,1,5,Q,tcibsnXEb,1,3,1707985800,clark-tessa,False
12069073,2,Q,,AzEbsWbRc,1,3,1707985800,sorger-dussin,False
12069513,2,WC,2,mZmbsBrtd,2,3,1707985800,dodig-flores,False
12069121,1,Q,,txucsrnld,2,3,1707985800,caniato-yamanaka,False
12069094,2,1,,kgfbsulBc,1,3,1707994800,sperle-blanch,False
12069708,1,8,,LpebsVTkc,2,3,1707995400,barreto-sanchez-benchetrit,False
12069227,2,Q,3,pupcsgXad,2,3,1707997800,duhan-tabacco,False
12071930,2,,,ekIcsrnld,2,3,1708072200,caniato-castagnola,False
12071921,2,5,2,nXEbsBrtd,2,3,1708072200,dodig-clark,False
12072138,2,1,Q,kgfbsAzEb,1,3,1708081500,dussin-blanch,False
12072027,1,,3,Lpebspupc,2,3,1708085100,tabacco-benchetrit,False
12068799,1,5,Q,ZyEbswHJc,1,3,1707962400,jones-kunsuwan,False
12068830,1,,3,GIFbsPzjd,2,3,1707962400,shimanov-cui,False
12068094,2,,2,qjkcsrbwc,2,3,1707968700,sakellaridis-xiao,False
12068103,1,1,,IhMbslfAc,2,3,1707969600,kimhi-decamps,False
12065113,1,8,,JZysrdM,1,3,1707971100,castelnuovo-trongcharoenchaikul,False
12068073,2,Q,7,JCxbsFLGb,2,3,1707971700,huang-sinha,False
12068012,1,4,Q,KzVbsaDdc,1,3,1707976500,steiner-m-rifqi,False
12068731,1,,6,VyMsCkRc,2,3,1707976800,jong-lee,False
12070913,2,8,2,rdMsrbwc,2,3,1708048800,sakellaridis-castelnuovo,False
12070984,1,,7,FLGbsIhMb,1,3,1708048800,decamps-huang,False
12071549,1,4,6,KzVbsCkRc,2,3,1708056900,jong-m-rifqi,False
12070812,2,5,3,GIFbswHJc,2,3,1708057500,jones-cui,False
12063559,1,,WC,gKccsuJTd,1,3,1707912300,dedura-palomero-lane,False
12063554,1,1,,IuwsmxXb,1,3,1707918300,yang-masur,False
12063558,1,,4,RyTbsQoLc,2,3,1707921000,gueymard-wayenburg-wassermann,False
12069795,2,,4,gKccsQoLc,2,3,1707991200,gueymard-wayenburg-lane,False
12069782,2,1,,IuwsAjMc,2,3,1707991200,poljicak-masur,False
12069079,2,LL,Q,crFbsXkYb,2,3,1707991200,steinegger-ohoisin,False
12069628,1,Q,2,mzfbsEJpd,1,3,1707997500,agwi-oradini,False
12069199,2,WC,5,TfvcsxAKd,2,3,1707998700,marysko-rehberg,False
12066148,1,,7,Racdspmud,2,3,1707998700,poertner-gentzsch,False
12066809,2,8,Q,WaEbsXYPb,2,3,1708005000,compagnucci-salle,False
12069301,2,Q,,bAGbsdMLc,1,3,1708007700,karol-broska,False
12072227,2,,5,TfvcsAjMc,2,3,1708077600,poljicak-rehberg,False
12072359,1,Q,Q,WaEbsEJpd,2,3,1708077600,agwi-salle,False
12072455,1,Q,4,QoLcsdMLc,1,3,1708082400,karol-gueymard-wayenburg,False
12072076,1,Q,7,XkYbsRacd,2,3,1708086300,gentzsch-steinegger,False
12067110,1,Q,8,vtrbsXTYb,2,3,1707922200,brown-andrade,False
12065010,2,,6,hyPskIhb,2,3,1707922800,brumm-rybakov,False
12067106,2,Q,Q,MaIcspUVd,2,3,1707922800,forbes-dickerson,False
12067112,2,,Q,xhDbsMcdc,1,3,1707922800,pannu-marrero-curbelo,False
12067111,2,Q,Q,BOKsgcIb,1,3,1707928800,grant-wiersholm,False
12067107,2,Q,,LfLbsEoNd,2,3,1707929100,horovitz-bynoe,False
12067108,1,LL,WC,nfKbsRJWb,2,3,1707933600,lyeons-nefve,False
12065026,,,4,vyQbsYcgc,2,3,1707933900,gimenez-boitan,False
12065025,2,,2,btvstMgd,2,3,1707933900,razeghi-popko,False
12067109,1,Q,WC,JKacsRLmd,1,3,1707935700,ganesan-maloney,False
12065012,2,,WC,zMobsXCdc,1,3,1707938700,nedev-corwin,False
12065030,1,7,WC,LqdcsPJdd,2,3,1707939000,kim-vankan,False
12070287,2,WC,WC,nfKbsPJdd,2,3,1708009200,kim-nefve,False
12070122,1,1,,ZTtcsEoNd,1,3,1708009200,horovitz-kodat,False
12070046,1,5,,McdcsAlGc,1,3,1708009200,kuzuhara-pannu,False
12069987,2,Q,6,hyPspUVd,2,3,1708014600,forbes-rybakov,False
12070305,,Q,8,vtrbsJKac,2,3,1708014600,maloney-andrade,False
12067229,2,3,,jBvskCnd,1,3,1708015200,bigun-cid-subervi,False
12070304,1,,2,btvszMob,2,3,1708017300,corwin-popko,False
12070302,2,Q,4,gcIbsvyQb,2,3,1708022400,boitan-grant,False
12064213,2,,8,AousxQgd,1,3,1707855900,prado-angelo-dutra-da-silva,False
12065032,2,,,ILEsrNcd,1,3,1707915000,zanellato-descotte,False
12067405,2,6,Q,pvNbshqwc,1,3,1707915600,barrena-tenti,False
12065029,2,3,,WYLbspVuc,2,3,1707915600,bueno-marti-pujolras,False
12065031,2,,5,NOEbsZNFc,1,3,1707915600,vallejo-ribeiro,False
12065027,2,1,,COwsIRH,1,3,1707923700,dellien-velasco-leite,False
12067406,1,Q,WC,UGHbsICNb,1,3,1707924900,otegui-aguilar,False
12067410,2,,Q,CrJsGuJb,1,3,1707926700,tosetto-villanueva,False
12067411,2,Q,,gHYsYtxb,1,3,1707929700,parizzia-menezes,False
12067409,1,Q,4,AZwsiDwc,2,3,1707934500,cigarran-casanova,False
12065009,1,WC,WC,LhDbsXpWb,2,3,1707935700,roncadelli-carou,False
12067408,1,Q,Q,cKecsXevc,1,3,1707936300,cury-bueres-barreiros-reyes,False
12067407,2,Q,2,jYhcsMbwc,2,3,1707939900,monferrer-guillen-meza,False
12067464,1,,,FnpsoPid,2,3,1708001700,midon-mena,False
12069800,2,WC,,xQgdsLbGd,1,3,1708002000,aguilar-cardozo-prado-angelo,False
12069916,2,,,ILEsWYLb,1,3,1708002000,marti-pujolras-descotte,False
12070034,1,Q,,ICNbsZNFc,1,3,1708002000,vallejo-otegui,False
12070257,1,WC,4,AZwsXpWb,2,3,1708008300,roncadelli-casanova,False
12065013,1,6,,CrJshqwc,2,3,1708008900,barrena-villanueva,False
12070306,2,1,Q,IRHscKec,1,3,1708011900,barreiros-reyes-dellien-velasco,False
12070315,2,Q,2,YtxbsjYhc,2,3,1708016400,guillen-meza-parizzia,False
12072526,1,,Q,WYLbsICNb,1,3,1708088400,otegui-marti-pujolras,False
12072523,1,,4,FnpsAZw,2,3,1708088400,casanova-mena,False
12066140,1,LL,Q,hBhcsldad,2,3,1707912600,aitkulov-verbin,False
12064904,2,,7,eRAbscLtc,2,3,1707913200,visker-den-heijer,False
12066136,2,4,Q,gFGbsJYPb,2,3,1707914100,bosio-zgirovsky,False
12066134,2,Q,Q,WhlbsxoIb,2,3,1707918300,zahraj-drinic,False
12066138,1,,Q,UxQbsjcYb,1,3,1707918300,hudd-pogosian,False
12069209,2,,2,ohlbsUqhd,2,3,1707993000,arutiunian-prihodko,False
12069397,2,,7,qnXscLtc,2,3,1707993000,visker-bakshi,False
12069563,2,Q,,JYPbsjcYb,2,3,1707993000,hudd-bosio,False
12069512,2,8,,gRKcsWppd,2,3,1707993000,sakamoto-ghibaudo,False
12068864,1,,3,xbGbsobVc,1,3,1707997500,raynel-gengel,False
12069399,2,Q,,hBhcsqWGc,2,3,1707999300,asrawy-verbin,False
12069117,1,1,WC,zqdcsHmgc,1,3,1707999900,zakaryia-purtseladze,False
12069793,1,6,Q,xoIbsOzQb,1,3,1708001400,tkemaladze-zahraj,False
12072177,1,,,jcYbsqWGc,1,3,1708070400,asrawy-hudd,False
12072365,1,1,7,zqdcscLtc,2,3,1708070400,visker-purtseladze,False
12072114,1,,,xbGbsWppd,2,3,1708070400,sakamoto-gengel,False
12072437,1,6,2,ohlbsOzQb,2,3,1708070400,tkemaladze-prihodko,False
12064999,2,6,,AKTbsJWZd,1,3,1707914700,moeller-echeverria,False
12064988,2,4,,aHjbshbBc,1,3,1707916800,rodriguez-rodriguez-sultanov,False
12064987,1,WC,3,CWxsFtUb,1,3,1707917400,vrbensky-domingues,False
12064986,1,,8,HQDcstLLc,1,3,1707920400,faria-buse,False
12069267,2,,Q,ZCcdsbcmd,2,3,1707921000,callejon-hernando-piraino,False
12069265,2,Q,,yoEbsGuOb,2,3,1707923400,de-krom-fomin,False
12069271,2,1,Q,aMFbsvLLc,1,3,1707924900,rocha-izquierdo-luque,False
12069269,1,,Q,lCxsUlpb,1,3,1707927300,shaw-sels,False
12069266,1,Q,,bEKbsvMKd,1,3,1708009200,fernandes-lopez-morillo,False
12069272,2,,Q,UzFbsUKgd,1,3,1708009200,schiessl-lopez-montagud,False
12069270,1,Q,,hQvsnMYc,1,3,1708009200,demin-sell,False
12069268,2,Q,5,dzyspWRd,2,3,1708009200,wagenaar-chappell,False
12069580,2,WC,WC,fnQbsRYpc,2,3,1708014900,araujo-rocha,False
12069872,2,7,Q,jHUsbcmd,1,3,1708075800,callejon-hernando-barroso-campos,False
12069794,1,,WC,CWxsWTqd,1,3,1708075800,landaluce-domingues,False
12069983,2,6,,yoEbsJWZd,2,3,1708075800,moeller-fomin,False
12064991,1,,5,dzysUzFb,1,3,1708081500,lopez-montagud-chappell,False
12065004,2,1,,lCxsvLLc,2,3,1708082400,rocha-sels,False
12072511,1,Q,,hQvsHQDc,1,3,1708083000,buse-sell,False
12072555,1,4,Q,aHjbsvMKd,1,3,1708083300,fernandes-sultanov,False
12074538,2,7,WC,jHUsRYpc,2,3,1708089300,araujo-barroso-campos,False
12074598,2,,,yoEbsWTqd,2,3,1708091100,landaluce-fomin,False
12066109,1,3,12,YDjbsUKgd,1,3,1707844500,schiessl-calzi,False
12066501,2,,LL,ovJbsDHOb,1,3,1707912000,wirges-chwalinska,False
12066506,1,Q,,AXEsRLdb,2,3,1707916800,cengiz-wagner,False
12066514,2,Q,LL,lwNsRDDb,1,3,1707919500,kanev-bandecchi,False
12066502,2,8,Q,ELhsjyYb,1,3,1707926100,kraus-radwanska,False
12066505,2,7,Q,mxpcsDQZc,1,3,1707927000,naef-rogers,False
12064935,1,,6,tCrcsyKIc,1,3,1707930000,avdeeva-kudermetova,False
12064942,1,1,WC,tZAsXtGd,1,3,1707935700,stusek-dodin,False
12066513,2,Q,WC,Bvrbsetyc,2,3,1707936600,schunk-appleton,False
12066841,1,,5,wxTsHNYc,1,3,1707991200,seidel-kempen,False
